customer_id,prob,default
102797,0.50605,0
102798,0.5146,1
102799,0.5115,0
102800,0.51227,0
102801,0.50065,1
102802,0.50562,1
102803,0.50199,0
102804,0.51227,0
102805,0.51231,0
102806,0.50001,1
102807,0.50071,0
102808,0.5046,0
102809,0.5115,0
102810,0.51082,0
102811,0.50633,1
102812,0.51227,0
102813,0.50001,1
102814,0.51082,0
102815,0.5115,0
102816,0.51227,0
102817,0.50074,1
102818,0.5115,0
102819,0.50209,1
102820,0.50209,1
102821,0.5115,0
102822,0.50605,0
102823,0.51227,0
102824,0.51227,0
102825,0.50605,0
102826,0.50001,1
102827,0.5046,0
102828,0.50633,1
102829,0.50633,1
102830,0.50755,0
102831,0.5046,0
102832,0.50633,1
102833,0.50001,1
102834,0.51227,0
102835,0.50252,0
102836,0.50435,1
102837,0.51082,0
102838,0.50605,0
102839,0.50405,0
102840,0.50396,0
102841,0.50074,1
102842,0.51231,0
102843,0.50605,0
102844,0.50071,0
102845,0.50001,1
102846,0.50074,1
102847,0.51397,1
102848,0.50405,0
102849,0.50755,0
102850,0.50605,0
102851,0.50074,1
102852,0.50065,1
102853,0.51082,0
102854,0.51231,0
102855,0.50605,0
102856,0.50605,0
102857,0.50662,1
102858,0.50662,1
102859,0.50199,0
102860,0.50605,0
102861,0.5115,0
102862,0.50001,1
102863,0.50065,1
102864,0.51082,0
102865,0.50801,0
102866,0.51082,0
102867,0.5115,0
102868,0.51231,0
102869,0.50607,1
102870,0.50633,1
102871,0.50605,0
102872,0.50074,1
102873,0.50009,1
102874,0.50065,1
102875,0.50607,1
102876,0.50605,0
102877,0.50074,1
102878,0.50199,0
102879,0.5146,1
102880,0.5115,0
102881,0.50001,1
102882,0.50605,0
102883,0.5102,1
102884,0.5115,0
102885,0.50009,1
102886,0.50605,0
102887,0.50801,0
102888,0.50252,0
102889,0.50435,1
102890,0.5046,0
102891,0.51082,0
102892,0.51522,1
102893,0.50252,0
102894,0.50801,0
102895,0.50199,0
102896,0.50018,0
102897,0.50074,1
102898,0.50633,1
102899,0.50662,1
102900,0.51082,0
102901,0.50001,1
102902,0.50633,1
102903,0.50071,0
102904,0.5115,0
102905,0.50199,0
102906,0.5115,0
102907,0.50729,0
102908,0.50801,0
102909,0.51082,0
102910,0.50009,1
102911,0.5115,0
102912,0.50435,1
102913,0.50071,0
102914,0.50605,0
102915,0.52191,1
102916,0.50065,1
102917,0.5115,0
102918,0.51227,0
102919,0.5115,0
102920,0.5115,0
102921,0.51082,0
102922,0.50405,0
102923,0.50396,0
102924,0.50633,1
102925,0.50729,0
102926,0.50605,0
102927,0.5032,0
102928,0.50209,1
102929,0.50662,1
102930,0.50001,1
102931,0.50662,1
102932,0.5115,0
102933,0.51231,0
102934,0.50074,1
102935,0.50435,1
102936,0.51103,1
102937,0.51082,0
102938,0.50633,1
102939,0.51522,1
102940,0.51082,0
102941,0.50633,1
102942,0.50074,1
102943,0.5115,0
102944,0.50801,0
102945,0.5115,0
102946,0.50605,0
102947,0.51227,0
102948,0.5115,0
102949,0.50199,0
102950,0.51082,0
102951,0.5115,0
102952,0.50009,1
102953,0.50199,0
102954,0.5146,1
102955,0.50018,0
102956,0.5046,0
102957,0.50074,1
102958,0.50633,1
102959,0.50209,1
102960,0.50001,1
102961,0.51231,0
102962,0.51227,0
102963,0.51082,0
102964,0.50605,0
102965,0.50729,0
102966,0.50526,0
102967,0.50081,0
102968,0.51082,0
102969,0.50001,1
102970,0.50199,0
102971,0.50001,1
102972,0.50065,1
102973,0.50435,1
102974,0.51231,0
102975,0.51082,0
102976,0.51227,0
102977,0.50605,0
102978,0.50074,1
102979,0.50633,1
102980,0.50435,1
102981,0.50001,1
102982,0.51082,0
102983,0.50328,1
102984,0.51227,0
102985,0.50001,1
102986,0.51082,0
102987,0.50009,1
102988,0.5115,0
102989,0.50065,1
102990,0.5115,0
102991,0.5046,0
102992,0.51227,0
102993,0.51227,0
102994,0.50633,1
102995,0.50065,1
102996,0.50396,0
102997,0.5115,0
102998,0.50001,1
102999,0.50009,1
103000,0.5115,0
103001,0.50009,1
103002,0.50001,1
103003,0.5115,0
103004,0.50009,1
103005,0.50001,1
103006,0.50605,0
103007,0.51227,0
103008,0.5115,0
103009,0.50074,1
103010,0.50405,0
103011,0.50074,1
103012,0.50071,0
103013,0.51082,0
103014,0.50729,0
103015,0.5146,1
103016,0.5102,1
103017,0.50633,1
103018,0.50605,0
103019,0.5032,0
103020,0.50662,1
103021,0.50001,1
103022,0.51522,1
103023,0.5115,0
103024,0.51522,1
103025,0.50065,1
103026,0.5115,0
103027,0.5115,0
103028,0.5046,0
103029,0.5115,0
103030,0.50662,1
103031,0.5046,0
103032,0.51231,0
103033,0.5115,0
103034,0.51227,0
103035,0.50605,0
103036,0.50633,1
103037,0.5115,0
103038,0.51178,1
103039,0.50801,0
103040,0.50252,0
103041,0.50662,1
103042,0.50633,1
103043,0.50633,1
103044,0.50729,0
103045,0.51082,0
103046,0.5115,0
103047,0.50435,1
103048,0.50001,1
103049,0.5115,0
103050,0.50199,0
103051,0.50071,0
103052,0.5115,0
103053,0.5115,0
103054,0.5115,0
103055,0.51227,0
103056,0.50605,0
103057,0.51227,0
103058,0.51231,0
103059,0.51082,0
103060,0.51522,1
103061,0.50526,0
103062,0.50074,1
103063,0.51082,0
103064,0.5115,0
103065,0.50435,1
103066,0.51082,0
103067,0.50065,1
103068,0.5046,0
103069,0.50074,1
103070,0.5046,0
103071,0.50605,0
103072,0.51227,0
103073,0.50605,0
103074,0.50396,0
103075,0.50001,1
103076,0.50065,1
103077,0.50018,0
103078,0.50199,0
103079,0.5115,0
103080,0.50605,0
103081,0.51231,0
103082,0.51082,0
103083,0.50396,0
103084,0.51082,0
103085,0.50633,1
103086,0.5046,0
103087,0.50074,1
103088,0.50199,0
103089,0.50018,0
103090,0.5046,0
103091,0.50605,0
103092,0.50103,1
103093,0.50526,0
103094,0.5115,0
103095,0.50662,1
103096,0.5115,0
103097,0.50605,0
103098,0.50605,0
103099,0.50562,1
103100,0.50605,0
103101,0.50605,0
103102,0.50001,1
103103,0.5148,1
103104,0.50435,1
103105,0.50605,0
103106,0.50065,1
103107,0.50001,1
103108,0.50001,1
103109,0.50001,1
103110,0.50001,1
103111,0.50633,1
103112,0.50001,1
103113,0.50001,1
103114,0.50662,1
103115,0.51227,0
103116,0.51227,0
103117,0.50633,1
103118,0.51227,0
103119,0.50605,0
103120,0.5115,0
103121,0.50729,0
103122,0.50396,0
103123,0.5115,0
103124,0.50633,1
103125,0.51522,1
103126,0.5046,0
103127,0.5148,1
103128,0.5115,0
103129,0.50065,1
103130,0.5053,0
103131,0.50633,1
103132,0.50074,1
103133,0.5115,0
103134,0.5115,0
103135,0.50405,0
103136,0.50074,1
103137,0.50199,0
103138,0.50755,0
103139,0.5102,1
103140,0.50001,1
103141,0.50633,1
103142,0.51231,0
103143,0.5102,1
103144,0.50252,0
103145,0.50633,1
103146,0.50633,1
103147,0.50074,1
103148,0.51227,0
103149,0.50001,1
103150,0.50252,0
103151,0.51231,0
103152,0.50252,0
103153,0.51082,0
103154,0.51082,0
103155,0.50627,0
103156,0.5115,0
103157,0.50605,0
103158,0.5046,0
103159,0.50435,1
103160,0.50633,1
103161,0.5046,0
103162,0.50633,1
103163,0.5046,0
103164,0.5115,0
103165,0.50605,0
103166,0.50435,1
103167,0.50405,0
103168,0.50065,1
103169,0.50074,1
103170,0.51227,0
103171,0.51082,0
103172,0.50009,1
103173,0.50633,1
103174,0.50074,1
103175,0.50526,0
103176,0.50074,1
103177,0.51103,1
103178,0.51082,0
103179,0.50633,1
103180,0.50435,1
103181,0.51227,0
103182,0.51082,0
103183,0.50001,1
103184,0.51227,0
103185,0.50605,0
103186,0.50396,0
103187,0.50074,1
103188,0.5115,0
103189,0.50252,0
103190,0.50662,1
103191,0.52191,1
103192,0.50209,1
103193,0.50633,1
103194,0.50001,1
103195,0.50001,1
103196,0.50801,0
103197,0.51231,0
103198,0.5115,0
103199,0.5115,0
103200,0.51227,0
103201,0.50074,1
103202,0.5115,0
103203,0.50605,0
103204,0.5115,0
103205,0.51082,0
103206,0.50074,1
103207,0.50633,1
103208,0.5102,1
103209,0.50435,1
103210,0.50074,1
103211,0.51227,0
103212,0.50662,1
103213,0.50729,0
103214,0.50074,1
103215,0.50662,1
103216,0.5146,1
103217,0.50633,1
103218,0.50435,1
103219,0.51082,0
103220,0.51082,0
103221,0.50405,0
103222,0.50001,1
103223,0.50074,1
103224,0.50526,0
103225,0.50605,0
103226,0.50633,1
103227,0.50396,0
103228,0.50662,1
103229,0.50065,1
103230,0.50074,1
103231,0.50801,0
103232,0.50001,1
103233,0.50801,0
103234,0.51227,0
103235,0.50074,1
103236,0.5046,0
103237,0.51231,0
103238,0.50605,0
103239,0.50405,0
103240,0.5115,0
103241,0.5146,1
103242,0.50001,1
103243,0.50001,1
103244,0.50074,1
103245,0.50001,1
103246,0.5146,1
103247,0.50729,0
103248,0.50633,1
103249,0.5115,0
103250,0.50065,1
103251,0.5115,0
103252,0.51231,0
103253,0.50001,1
103254,0.5046,0
103255,0.50627,0
103256,0.50199,0
103257,0.50729,0
103258,0.51231,0
103259,0.50605,0
103260,0.51082,0
103261,0.5115,0
103262,0.50633,1
103263,0.50605,0
103264,0.50074,1
103265,0.50605,0
103266,0.50396,0
103267,0.50562,1
103268,0.5115,0
103269,0.51227,0
103270,0.50633,1
103271,0.51082,0
103272,0.51082,0
103273,0.50729,0
103274,0.50605,0
103275,0.50001,1
103276,0.50504,1
103277,0.50633,1
103278,0.50633,1
103279,0.50001,1
103280,0.51227,0
103281,0.51082,0
103282,0.51082,0
103283,0.5115,0
103284,0.50001,1
103285,0.5115,0
103286,0.50199,0
103287,0.50605,0
103288,0.5046,0
103289,0.50605,0
103290,0.51522,1
103291,0.50065,1
103292,0.50074,1
103293,0.51227,0
103294,0.5046,0
103295,0.5046,0
103296,0.51082,0
103297,0.50074,1
103298,0.5046,0
103299,0.50001,1
103300,0.50633,1
103301,0.5115,0
103302,0.50074,1
103303,0.50009,1
103304,0.51227,0
103305,0.51227,0
103306,0.51082,0
103307,0.50633,1
103308,0.51231,0
103309,0.50074,1
103310,0.50018,0
103311,0.50001,1
103312,0.50435,1
103313,0.51227,0
103314,0.50074,1
103315,0.51227,0
103316,0.50526,0
103317,0.51522,1
103318,0.50633,1
103319,0.50009,1
103320,0.50633,1
103321,0.50074,1
103322,0.50605,0
103323,0.50396,0
103324,0.50605,0
103325,0.51082,0
103326,0.50633,1
103327,0.50065,1
103328,0.50605,0
103329,0.5115,0
103330,0.50605,0
103331,0.5115,0
103332,0.50009,1
103333,0.50001,1
103334,0.5046,0
103335,0.5115,0
103336,0.5115,0
103337,0.5115,0
103338,0.50001,1
103339,0.50633,1
103340,0.51103,1
103341,0.51082,0
103342,0.50001,1
103343,0.50605,0
103344,0.50074,1
103345,0.50001,1
103346,0.50001,1
103347,0.50074,1
103348,0.51103,1
103349,0.50633,1
103350,0.51397,1
103351,0.5115,0
103352,0.50252,0
103353,0.50018,0
103354,0.50396,0
103355,0.50252,0
103356,0.5012,0
103357,0.5046,0
103358,0.51103,1
103359,0.51082,0
103360,0.50199,0
103361,0.5115,0
103362,0.52191,1
103363,0.50199,0
103364,0.50199,0
103365,0.5148,1
103366,0.50001,1
103367,0.50074,1
103368,0.51231,0
103369,0.50633,1
103370,0.50074,1
103371,0.50633,1
103372,0.51082,0
103373,0.50009,1
103374,0.50209,1
103375,0.50435,1
103376,0.50605,0
103377,0.50633,1
103378,0.50729,0
103379,0.50605,0
103380,0.50435,1
103381,0.50605,0
103382,0.50001,1
103383,0.50199,0
103384,0.5115,0
103385,0.50801,0
103386,0.5115,0
103387,0.50009,1
103388,0.50074,1
103389,0.51082,0
103390,0.50065,1
103391,0.50607,1
103392,0.50605,0
103393,0.5115,0
103394,0.5115,0
103395,0.5053,0
103396,0.50199,0
103397,0.51103,1
103398,0.5046,0
103399,0.5102,1
103400,0.50001,1
103401,0.5115,0
103402,0.5115,0
103403,0.50065,1
103404,0.50605,0
103405,0.51227,0
103406,0.5115,0
103407,0.50074,1
103408,0.50633,1
103409,0.51522,1
103410,0.50605,0
103411,0.5115,0
103412,0.50065,1
103413,0.50605,0
103414,0.50199,0
103415,0.50328,1
103416,0.50801,0
103417,0.50607,1
103418,0.51082,0
103419,0.50801,0
103420,0.50801,0
103421,0.5115,0
103422,0.50396,0
103423,0.51227,0
103424,0.50018,0
103425,0.50633,1
103426,0.50526,0
103427,0.50435,1
103428,0.51082,0
103429,0.5115,0
103430,0.51082,0
103431,0.51178,1
103432,0.50009,1
103433,0.50662,1
103434,0.51227,0
103435,0.51082,0
103436,0.50009,1
103437,0.50018,0
103438,0.50562,1
103439,0.5115,0
103440,0.50009,1
103441,0.51082,0
103442,0.50001,1
103443,0.51227,0
103444,0.5115,0
103445,0.50001,1
103446,0.5115,0
103447,0.5115,0
103448,0.51231,0
103449,0.51227,0
103450,0.51082,0
103451,0.50435,1
103452,0.51082,0
103453,0.50252,0
103454,0.50633,1
103455,0.50074,1
103456,0.50199,0
103457,0.50396,0
103458,0.50662,1
103459,0.51227,0
103460,0.50009,1
103461,0.50526,0
103462,0.51082,0
103463,0.50065,1
103464,0.51082,0
103465,0.50199,0
103466,0.50199,0
103467,0.50801,0
103468,0.50001,1
103469,0.50001,1
103470,0.5115,0
103471,0.50065,1
103472,0.51227,0
103473,0.50435,1
103474,0.50633,1
103475,0.50074,1
103476,0.50074,1
103477,0.50633,1
103478,0.50605,0
103479,0.5115,0
103480,0.5115,0
103481,0.51082,0
103482,0.50662,1
103483,0.50065,1
103484,0.50001,1
103485,0.50633,1
103486,0.50074,1
103487,0.50009,1
103488,0.51103,1
103489,0.5046,0
103490,0.50605,0
103491,0.50605,0
103492,0.50001,1
103493,0.5102,1
103494,0.50633,1
103495,0.5053,0
103496,0.50001,1
103497,0.5102,1
103498,0.51227,0
103499,0.50435,1
103500,0.50001,1
103501,0.50199,0
103502,0.50729,0
103503,0.50074,1
103504,0.50001,1
103505,0.50396,0
103506,0.50801,0
103507,0.51231,0
103508,0.50607,1
103509,0.5115,0
103510,0.50396,0
103511,0.50396,0
103512,0.5115,0
103513,0.50605,0
103514,0.50435,1
103515,0.50009,1
103516,0.50607,1
103517,0.51082,0
103518,0.5115,0
103519,0.50662,1
103520,0.50396,0
103521,0.50662,1
103522,0.5115,0
103523,0.5046,0
103524,0.50009,1
103525,0.5115,0
103526,0.50009,1
103527,0.50526,0
103528,0.5115,0
103529,0.51082,0
103530,0.51227,0
103531,0.5115,0
103532,0.51231,0
103533,0.50074,1
103534,0.51227,0
103535,0.50396,0
103536,0.50633,1
103537,0.5115,0
103538,0.50435,1
103539,0.5115,0
103540,0.50435,1
103541,0.50729,0
103542,0.50605,0
103543,0.50605,0
103544,0.50065,1
103545,0.50396,0
103546,0.50605,0
103547,0.50001,1
103548,0.50001,1
103549,0.50607,1
103550,0.50729,0
103551,0.51227,0
103552,0.51227,0
103553,0.50001,1
103554,0.50009,1
103555,0.50605,0
103556,0.50605,0
103557,0.50633,1
103558,0.5115,0
103559,0.50074,1
103560,0.5115,0
103561,0.50662,1
103562,0.50001,1
103563,0.50074,1
103564,0.51082,0
103565,0.50605,0
103566,0.5046,0
103567,0.51227,0
103568,0.50074,1
103569,0.50001,1
103570,0.50001,1
103571,0.50526,0
103572,0.50074,1
103573,0.5115,0
103574,0.51082,0
103575,0.5046,0
103576,0.51231,0
103577,0.50633,1
103578,0.50605,0
103579,0.5115,0
103580,0.5146,1
103581,0.5115,0
103582,0.5115,0
103583,0.50729,0
103584,0.50605,0
103585,0.50605,0
103586,0.51082,0
103587,0.50396,0
103588,0.51082,0
103589,0.51082,0
103590,0.50633,1
103591,0.5115,0
103592,0.5115,0
103593,0.50662,1
103594,0.50435,1
103595,0.50074,1
103596,0.50605,0
103597,0.5115,0
103598,0.51082,0
103599,0.50074,1
103600,0.50526,0
103601,0.5053,0
103602,0.50199,0
103603,0.5115,0
103604,0.50001,1
103605,0.5115,0
103606,0.51227,0
103607,0.51227,0
103608,0.50009,1
103609,0.50199,0
103610,0.50605,0
103611,0.50199,0
103612,0.50001,1
103613,0.50435,1
103614,0.5115,0
103615,0.50396,0
103616,0.51522,1
103617,0.50074,1
103618,0.50074,1
103619,0.50199,0
103620,0.5046,0
103621,0.50074,1
103622,0.5115,0
103623,0.50605,0
103624,0.50633,1
103625,0.5115,0
103626,0.50605,0
103627,0.50009,1
103628,0.50074,1
103629,0.50605,0
103630,0.51227,0
103631,0.50396,0
103632,0.5115,0
103633,0.50435,1
103634,0.50074,1
103635,0.50199,0
103636,0.50662,1
103637,0.50662,1
103638,0.50633,1
103639,0.51082,0
103640,0.5115,0
103641,0.5115,0
103642,0.5046,0
103643,0.51227,0
103644,0.50729,0
103645,0.50018,0
103646,0.50605,0
103647,0.50627,0
103648,0.50755,0
103649,0.50074,1
103650,0.51082,0
103651,0.51227,0
103652,0.50001,1
103653,0.5115,0
103654,0.5115,0
103655,0.5046,0
103656,0.5115,0
103657,0.50605,0
103658,0.50607,1
103659,0.50633,1
103660,0.50605,0
103661,0.51227,0
103662,0.50605,0
103663,0.50633,1
103664,0.5046,0
103665,0.50074,1
103666,0.5216,1
103667,0.50252,0
103668,0.51227,0
103669,0.5115,0
103670,0.51082,0
103671,0.50633,1
103672,0.50605,0
103673,0.50755,0
103674,0.50001,1
103675,0.50199,0
103676,0.50633,1
103677,0.50435,1
103678,0.50526,0
103679,0.5102,1
103680,0.5012,0
103681,0.50009,1
103682,0.50018,0
103683,0.50009,1
103684,0.50001,1
103685,0.5046,0
103686,0.51522,1
103687,0.50001,1
103688,0.5115,0
103689,0.50729,0
103690,0.5115,0
103691,0.51231,0
103692,0.50009,1
103693,0.50605,0
103694,0.50018,0
103695,0.50605,0
103696,0.50199,0
103697,0.50065,1
103698,0.50074,1
103699,0.50199,0
103700,0.51227,0
103701,0.50633,1
103702,0.50074,1
103703,0.50001,1
103704,0.50209,1
103705,0.50001,1
103706,0.50729,0
103707,0.50662,1
103708,0.50605,0
103709,0.50001,1
103710,0.51227,0
103711,0.5115,0
103712,0.5115,0
103713,0.5115,0
103714,0.50605,0
103715,0.51227,0
103716,0.50605,0
103717,0.50627,0
103718,0.50633,1
103719,0.5115,0
103720,0.50633,1
103721,0.50526,0
103722,0.50633,1
103723,0.51082,0
103724,0.51231,0
103725,0.50009,1
103726,0.50605,0
103727,0.51227,0
103728,0.50633,1
103729,0.50633,1
103730,0.50662,1
103731,0.50018,0
103732,0.51082,0
103733,0.50001,1
103734,0.50009,1
103735,0.51227,0
103736,0.50633,1
103737,0.5115,0
103738,0.51227,0
103739,0.50755,0
103740,0.5115,0
103741,0.5115,0
103742,0.50633,1
103743,0.50729,0
103744,0.5115,0
103745,0.5115,0
103746,0.50209,1
103747,0.50526,0
103748,0.50605,0
103749,0.51227,0
103750,0.50001,1
103751,0.50605,0
103752,0.5115,0
103753,0.51082,0
103754,0.5046,0
103755,0.50435,1
103756,0.50001,1
103757,0.50001,1
103758,0.51082,0
103759,0.5115,0
103760,0.5115,0
103761,0.50065,1
103762,0.51231,0
103763,0.50018,0
103764,0.51082,0
103765,0.50662,1
103766,0.51082,0
103767,0.50605,0
103768,0.5146,1
103769,0.50605,0
103770,0.5115,0
103771,0.5115,0
103772,0.50009,1
103773,0.50209,1
103774,0.5046,0
103775,0.50662,1
103776,0.50065,1
103777,0.50074,1
103778,0.51082,0
103779,0.51227,0
103780,0.50633,1
103781,0.50199,0
103782,0.50605,0
103783,0.51227,0
103784,0.5115,0
103785,0.50396,0
103786,0.5115,0
103787,0.50001,1
103788,0.50605,0
103789,0.51227,0
103790,0.51082,0
103791,0.50001,1
103792,0.51227,0
103793,0.5046,0
103794,0.50074,1
103795,0.50065,1
103796,0.50396,0
103797,0.50801,0
103798,0.51082,0
103799,0.5115,0
103800,0.51082,0
103801,0.50009,1
103802,0.50633,1
103803,0.50605,0
103804,0.50009,1
103805,0.50435,1
103806,0.50001,1
103807,0.50396,0
103808,0.50001,1
103809,0.50633,1
103810,0.51522,1
103811,0.5115,0
103812,0.51397,1
103813,0.51227,0
103814,0.5115,0
103815,0.50801,0
103816,0.50605,0
103817,0.50009,1
103818,0.50605,0
103819,0.5046,0
103820,0.5046,0
103821,0.51231,0
103822,0.50001,1
103823,0.5115,0
103824,0.50605,0
103825,0.50526,0
103826,0.50605,0
103827,0.50435,1
103828,0.50605,0
103829,0.50755,0
103830,0.50729,0
103831,0.5115,0
103832,0.51082,0
103833,0.51082,0
103834,0.5046,0
103835,0.50605,0
103836,0.5115,0
103837,0.51082,0
103838,0.50801,0
103839,0.50074,1
103840,0.5115,0
103841,0.50605,0
103842,0.50605,0
103843,0.50209,1
103844,0.50605,0
103845,0.5115,0
103846,0.51231,0
103847,0.51227,0
103848,0.50405,0
103849,0.50435,1
103850,0.50396,0
103851,0.51082,0
103852,0.5046,0
103853,0.5115,0
103854,0.50199,0
103855,0.50074,1
103856,0.50001,1
103857,0.5115,0
103858,0.51227,0
103859,0.5115,0
103860,0.50662,1
103861,0.50001,1
103862,0.5115,0
103863,0.51082,0
103864,0.50801,0
103865,0.5115,0
103866,0.50074,1
103867,0.5115,0
103868,0.50396,0
103869,0.5146,1
103870,0.50605,0
103871,0.51227,0
103872,0.50396,0
103873,0.50662,1
103874,0.50009,1
103875,0.50001,1
103876,0.50435,1
103877,0.51227,0
103878,0.50065,1
103879,0.5115,0
103880,0.50074,1
103881,0.50605,0
103882,0.50001,1
103883,0.50605,0
103884,0.51082,0
103885,0.5115,0
103886,0.50009,1
103887,0.50001,1
103888,0.5115,0
103889,0.51522,1
103890,0.50103,1
103891,0.50001,1
103892,0.51227,0
103893,0.5046,0
103894,0.50662,1
103895,0.51227,0
103896,0.50526,0
103897,0.50605,0
103898,0.50074,1
103899,0.50633,1
103900,0.5115,0
103901,0.50729,0
103902,0.50001,1
103903,0.50526,0
103904,0.50633,1
103905,0.50801,0
103906,0.50605,0
103907,0.5046,0
103908,0.50074,1
103909,0.50001,1
103910,0.51227,0
103911,0.50074,1
103912,0.50605,0
103913,0.50018,0
103914,0.50209,1
103915,0.50788,1
103916,0.5115,0
103917,0.51082,0
103918,0.5046,0
103919,0.51522,1
103920,0.50605,0
103921,0.50074,1
103922,0.50405,0
103923,0.5115,0
103924,0.50633,1
103925,0.51227,0
103926,0.50435,1
103927,0.50435,1
103928,0.5115,0
103929,0.50074,1
103930,0.51231,0
103931,0.50065,1
103932,0.50755,0
103933,0.50633,1
103934,0.50605,0
103935,0.50633,1
103936,0.5115,0
103937,0.5115,0
103938,0.5115,0
103939,0.5115,0
103940,0.51227,0
103941,0.50199,0
103942,0.50435,1
103943,0.50633,1
103944,0.51082,0
103945,0.5115,0
103946,0.5046,0
103947,0.50605,0
103948,0.51522,1
103949,0.5046,0
103950,0.5115,0
103951,0.51082,0
103952,0.5115,0
103953,0.5046,0
103954,0.50633,1
103955,0.50633,1
103956,0.51522,1
103957,0.50633,1
103958,0.50633,1
103959,0.51082,0
103960,0.50605,0
103961,0.51231,0
103962,0.50801,0
103963,0.50605,0
103964,0.51082,0
103965,0.50199,0
103966,0.50435,1
103967,0.50605,0
103968,0.5115,0
103969,0.5115,0
103970,0.51397,1
103971,0.50801,0
103972,0.51227,0
103973,0.50633,1
103974,0.50633,1
103975,0.5115,0
103976,0.5115,0
103977,0.5115,0
103978,0.5115,0
103979,0.51082,0
103980,0.50607,1
103981,0.51227,0
103982,0.5115,0
103983,0.51227,0
103984,0.50605,0
103985,0.51227,0
103986,0.50633,1
103987,0.50009,1
103988,0.5115,0
103989,0.50001,1
103990,0.50074,1
103991,0.50209,1
103992,0.50633,1
103993,0.50435,1
103994,0.50435,1
103995,0.51082,0
103996,0.5102,1
103997,0.50607,1
103998,0.50607,1
103999,0.5102,1
104000,0.5115,0
104001,0.5146,1
104002,0.50065,1
104003,0.50662,1
104004,0.50662,1
104005,0.5115,0
104006,0.50199,0
104007,0.50633,1
104008,0.50801,0
104009,0.50633,1
104010,0.5046,0
104011,0.50605,0
104012,0.50074,1
104013,0.50801,0
104014,0.50633,1
104015,0.50662,1
104016,0.50074,1
104017,0.50074,1
104018,0.50009,1
104019,0.50605,0
104020,0.50009,1
104021,0.50074,1
104022,0.50729,0
104023,0.5115,0
104024,0.50605,0
104025,0.51082,0
104026,0.51397,1
104027,0.51227,0
104028,0.50605,0
104029,0.50074,1
104030,0.50633,1
104031,0.5146,1
104032,0.51082,0
104033,0.50396,0
104034,0.50633,1
104035,0.50001,1
104036,0.51082,0
104037,0.50605,0
104038,0.5115,0
104039,0.51227,0
104040,0.5115,0
104041,0.50396,0
104042,0.51231,0
104043,0.5115,0
104044,0.50396,0
104045,0.50605,0
104046,0.5115,0
104047,0.5115,0
104048,0.50405,0
104049,0.50633,1
104050,0.50662,1
104051,0.50562,1
104052,0.50605,0
104053,0.50633,1
104054,0.51522,1
104055,0.50001,1
104056,0.50662,1
104057,0.50001,1
104058,0.51082,0
104059,0.5115,0
104060,0.5115,0
104061,0.51227,0
104062,0.50605,0
104063,0.50001,1
104064,0.51227,0
104065,0.51082,0
104066,0.50662,1
104067,0.5115,0
104068,0.51227,0
104069,0.50001,1
104070,0.5115,0
104071,0.5115,0
104072,0.51082,0
104073,0.50605,0
104074,0.5115,0
104075,0.50662,1
104076,0.50633,1
104077,0.5115,0
104078,0.50605,0
104079,0.50065,1
104080,0.51227,0
104081,0.50009,1
104082,0.5115,0
104083,0.50435,1
104084,0.5115,0
104085,0.5115,0
104086,0.50729,0
104087,0.5115,0
104088,0.50801,0
104089,0.50662,1
104090,0.5115,0
104091,0.50801,0
104092,0.5012,0
104093,0.51082,0
104094,0.50252,0
104095,0.50633,1
104096,0.51227,0
104097,0.51227,0
104098,0.50729,0
104099,0.51082,0
104100,0.51522,1
104101,0.50435,1
104102,0.50074,1
104103,0.5046,0
104104,0.50801,0
104105,0.50605,0
104106,0.50633,1
104107,0.5146,1
104108,0.5148,1
104109,0.51082,0
104110,0.50199,0
104111,0.50633,1
104112,0.50252,0
104113,0.51227,0
104114,0.51227,0
104115,0.51397,1
104116,0.50405,0
104117,0.51231,0
104118,0.5115,0
104119,0.50199,0
104120,0.5115,0
104121,0.5046,0
104122,0.50605,0
104123,0.51231,0
104124,0.5146,1
104125,0.50662,1
104126,0.51227,0
104127,0.50001,1
104128,0.5115,0
104129,0.51082,0
104130,0.5115,0
104131,0.50199,0
104132,0.50633,1
104133,0.50801,0
104134,0.51397,1
104135,0.50605,0
104136,0.50801,0
104137,0.5115,0
104138,0.50633,1
104139,0.5115,0
104140,0.50209,1
104141,0.50801,0
104142,0.50018,0
104143,0.5115,0
104144,0.51082,0
104145,0.50199,0
104146,0.50018,0
104147,0.51082,0
104148,0.50001,1
104149,0.50199,0
104150,0.51231,0
104151,0.51082,0
104152,0.5115,0
104153,0.50729,0
104154,0.50526,0
104155,0.51522,1
104156,0.5046,0
104157,0.50435,1
104158,0.51522,1
104159,0.50009,1
104160,0.50729,0
104161,0.50435,1
104162,0.50633,1
104163,0.5115,0
104164,0.51227,0
104165,0.50633,1
104166,0.5115,0
104167,0.5115,0
104168,0.51227,0
104169,0.50001,1
104170,0.50074,1
104171,0.51178,1
104172,0.51231,0
104173,0.51082,0
104174,0.50605,0
104175,0.50001,1
104176,0.50605,0
104177,0.50001,1
104178,0.5115,0
104179,0.50001,1
104180,0.5115,0
104181,0.5115,0
104182,0.51397,1
104183,0.50605,0
104184,0.50729,0
104185,0.51227,0
104186,0.50605,0
104187,0.50001,1
104188,0.50605,0
104189,0.50435,1
104190,0.51227,0
104191,0.50009,1
104192,0.50662,1
104193,0.51103,1
104194,0.50605,0
104195,0.50001,1
